IsInstruction,Rating,RT,Response,TrialName,TrialOrder,condition,dot,inertia,num_observations,num_targets,scene,sigma_v,sigma_w,sigma_x,spring,ID
False,69,13592,True,90_4.mp4,12,1,4.0,0.8,8.0,4.0,90.0,2.2,2.0714285714285716,120.5,0.0015714285714285715,Participant_3
False,65,13528,True,112_2.mp4,13,1,2.0,0.8,8.0,4.0,112.0,2.2,2.5,120.5,0.0005,Participant_3
False,74,13469,True,77_7.mp4,14,1,7.0,0.8,8.0,4.0,77.0,2.2,1.857142857142857,120.5,0.0017857142857142857,Participant_3
False,69,16870,True,12_6.mp4,15,1,6.0,0.8,8.0,4.0,12.0,2.2,1.0,120.5,0.0017857142857142857,Participant_3
False,63,13610,True,39_1.mp4,16,1,1.0,0.8,8.0,4.0,39.0,2.2,1.4285714285714284,120.5,0.0011428571428571427,Participant_3
False,65,19240,True,127_1.mp4,17,1,1.0,0.8,8.0,4.0,127.0,2.2,2.5,120.5,0.002,Participant_3
False,68,13928,True,95_1.mp4,18,1,1.0,0.8,8.0,4.0,95.0,2.2,2.0714285714285716,120.5,0.002,Participant_3
False,67,14182,True,58_4.mp4,19,1,4.0,0.8,8.0,4.0,58.0,2.2,1.6428571428571428,120.5,0.0015714285714285715,Participant_3
False,74,19233,True,120_2.mp4,20,1,2.0,0.8,8.0,4.0,120.0,2.2,2.5,120.5,0.0013571428571428571,Participant_3
False,81,13576,True,102_8.mp4,21,1,8.0,0.8,8.0,4.0,102.0,2.2,2.2857142857142856,120.5,0.0011428571428571427,Participant_3
False,78,13663,True,99_5.mp4,22,1,5.0,0.8,8.0,4.0,99.0,2.2,2.2857142857142856,120.5,0.0007142857142857143,Participant_3
False,73,12823,True,88_2.mp4,23,1,2.0,0.8,8.0,4.0,88.0,2.2,2.0714285714285716,120.5,0.0013571428571428571,Participant_3
False,74,13592,True,25_3.mp4,24,1,3.0,0.8,8.0,4.0,25.0,2.2,1.2142857142857144,120.5,0.0013571428571428571,Participant_3
False,65,57158,True,117_7.mp4,25,1,7.0,0.8,8.0,4.0,117.0,2.2,2.5,120.5,0.0009285714285714286,Participant_3
False,62,316819,True,34_4.mp4,26,1,4.0,0.8,8.0,4.0,34.0,2.2,1.4285714285714284,120.5,0.0007142857142857143,Participant_3
False,70,45528,True,1_3.mp4,27,1,3.0,0.8,8.0,4.0,1.0,2.2,1.0,120.5,0.0005,Participant_3
False,63,21427,True,71_1.mp4,28,1,1.0,0.8,8.0,4.0,71.0,2.2,1.857142857142857,120.5,0.0011428571428571427,Participant_3
False,66,14595,True,85_7.mp4,29,1,7.0,0.8,8.0,4.0,85.0,2.2,2.0714285714285716,120.5,0.0009285714285714286,Participant_3
False,67,18951,True,38_8.mp4,30,1,8.0,0.8,8.0,4.0,38.0,2.2,1.4285714285714284,120.5,0.0011428571428571427,Participant_3
False,66,13878,True,42_4.mp4,31,1,4.0,0.8,8.0,4.0,42.0,2.2,1.4285714285714284,120.5,0.0015714285714285715,Participant_3
False,64,13136,True,98_4.mp4,32,1,4.0,0.8,8.0,4.0,98.0,2.2,2.2857142857142856,120.5,0.0007142857142857143,Participant_3
False,67,12872,True,6_8.mp4,33,1,8.0,0.8,8.0,4.0,6.0,2.2,1.0,120.5,0.0011428571428571427,Participant_3
False,69,13023,True,115_5.mp4,34,1,5.0,0.8,8.0,4.0,115.0,2.2,2.5,120.5,0.0007142857142857143,Participant_3
False,68,14264,True,80_2.mp4,35,1,2.0,0.8,8.0,4.0,80.0,2.2,2.0714285714285716,120.5,0.0005,Participant_3
False,74,12734,True,16_2.mp4,36,1,2.0,0.8,8.0,4.0,16.0,2.2,1.2142857142857144,120.5,0.0005,Participant_3
False,69,14614,True,76_6.mp4,37,1,6.0,0.8,8.0,4.0,76.0,2.2,1.857142857142857,120.5,0.0017857142857142857,Participant_3
False,64,13616,True,82_4.mp4,38,1,4.0,0.8,8.0,4.0,82.0,2.2,2.0714285714285716,120.5,0.0007142857142857143,Participant_3
False,61,12791,True,59_5.mp4,39,1,5.0,0.8,8.0,4.0,59.0,2.2,1.6428571428571428,120.5,0.0015714285714285715,Participant_3
False,68,13167,True,22_8.mp4,40,1,8.0,0.8,8.0,4.0,22.0,2.2,1.2142857142857144,120.5,0.0011428571428571427,Participant_3
False,62,12966,True,111_1.mp4,41,1,1.0,0.8,8.0,4.0,111.0,2.2,2.2857142857142856,120.5,0.002,Participant_3
False,69,15254,True,126_8.mp4,42,1,8.0,0.8,8.0,4.0,126.0,2.2,2.5,120.5,0.002,Participant_3
False,77,12561,True,43_5.mp4,43,1,5.0,0.8,8.0,4.0,43.0,2.2,1.4285714285714284,120.5,0.0015714285714285715,Participant_3
False,68,12623,True,116_6.mp4,44,1,6.0,0.8,8.0,4.0,116.0,2.2,2.5,120.5,0.0009285714285714286,Participant_3
False,68,17246,True,63_1.mp4,45,1,1.0,0.8,8.0,4.0,63.0,2.2,1.6428571428571428,120.5,0.002,Participant_3
False,66,13903,True,45_7.mp4,46,1,7.0,0.8,8.0,4.0,45.0,2.2,1.4285714285714284,120.5,0.0017857142857142857,Participant_3
False,65,13977,True,27_5.mp4,47,1,5.0,0.8,8.0,4.0,27.0,2.2,1.2142857142857144,120.5,0.0015714285714285715,Participant_3
False,80,13840,False,86_8.mp4,48,1,8.0,0.8,8.0,4.0,86.0,2.2,2.0714285714285716,120.5,0.0011428571428571427,Participant_3
False,73,13493,True,105_3.mp4,49,1,3.0,0.8,8.0,4.0,105.0,2.2,2.2857142857142856,120.5,0.0013571428571428571,Participant_3
False,66,13951,True,84_6.mp4,50,1,6.0,0.8,8.0,4.0,84.0,2.2,2.0714285714285716,120.5,0.0009285714285714286,Participant_3
False,71,12680,True,33_3.mp4,51,1,3.0,0.8,8.0,4.0,33.0,2.2,1.4285714285714284,120.5,0.0005,Participant_3
False,70,14832,True,118_8.mp4,52,1,8.0,0.8,8.0,4.0,118.0,2.2,2.5,120.5,0.0011428571428571427,Participant_3
False,78,13304,True,124_6.mp4,53,1,6.0,0.8,8.0,4.0,124.0,2.2,2.5,120.5,0.0017857142857142857,Participant_3
False,71,17799,True,19_5.mp4,54,1,5.0,0.8,8.0,4.0,19.0,2.2,1.2142857142857144,120.5,0.0007142857142857143,Participant_3
False,74,21662,True,64_2.mp4,55,1,2.0,0.8,8.0,4.0,64.0,2.2,1.857142857142857,120.5,0.0005,Participant_3
False,67,12992,True,78_8.mp4,56,1,8.0,0.8,8.0,4.0,78.0,2.2,1.857142857142857,120.5,0.002,Participant_3
False,81,15567,True,91_5.mp4,57,1,5.0,0.8,8.0,4.0,91.0,2.2,2.0714285714285716,120.5,0.0015714285714285715,Participant_3
False,66,12951,True,70_8.mp4,58,1,8.0,0.8,8.0,4.0,70.0,2.2,1.857142857142857,120.5,0.0011428571428571427,Participant_3
False,75,13111,True,61_7.mp4,59,1,7.0,0.8,8.0,4.0,61.0,2.2,1.6428571428571428,120.5,0.0017857142857142857,Participant_3
False,77,18503,True,110_8.mp4,60,1,8.0,0.8,8.0,4.0,110.0,2.2,2.2857142857142856,120.5,0.002,Participant_3
False,81,21992,True,28_6.mp4,61,1,6.0,0.8,8.0,4.0,28.0,2.2,1.2142857142857144,120.5,0.0017857142857142857,Participant_3
False,75,15359,True,50_4.mp4,62,1,4.0,0.8,8.0,4.0,50.0,2.2,1.6428571428571428,120.5,0.0007142857142857143,Participant_3
False,73,12318,True,56_2.mp4,63,1,2.0,0.8,8.0,4.0,56.0,2.2,1.6428571428571428,120.5,0.0013571428571428571,Participant_3
False,74,15817,True,74_4.mp4,64,1,4.0,0.8,8.0,4.0,74.0,2.2,1.857142857142857,120.5,0.0015714285714285715,Participant_3
False,78,25213,True,40_2.mp4,65,1,2.0,0.8,8.0,4.0,40.0,2.2,1.4285714285714284,120.5,0.0013571428571428571,Participant_3
False,81,12631,True,60_6.mp4,66,1,6.0,0.8,8.0,4.0,60.0,2.2,1.6428571428571428,120.5,0.0017857142857142857,Participant_3
False,75,12739,True,8_2.mp4,67,1,2.0,0.8,8.0,4.0,8.0,2.2,1.0,120.5,0.0013571428571428571,Participant_3
False,77,13772,True,49_3.mp4,68,1,3.0,0.8,8.0,4.0,49.0,2.2,1.6428571428571428,120.5,0.0005,Participant_3
False,73,12981,True,18_4.mp4,69,1,4.0,0.8,8.0,4.0,18.0,2.2,1.2142857142857144,120.5,0.0007142857142857143,Participant_3
False,76,14728,True,15_1.mp4,70,1,1.0,0.8,8.0,4.0,15.0,2.2,1.0,120.5,0.002,Participant_3
False,70,24833,True,30_8.mp4,71,1,8.0,0.8,8.0,4.0,30.0,2.2,1.2142857142857144,120.5,0.002,Participant_3
False,83,14274,True,48_2.mp4,72,1,2.0,0.8,8.0,4.0,48.0,2.2,1.6428571428571428,120.5,0.0005,Participant_3
False,75,13196,True,106_4.mp4,73,1,4.0,0.8,8.0,4.0,106.0,2.2,2.2857142857142856,120.5,0.0015714285714285715,Participant_3
False,76,13824,True,81_3.mp4,74,1,3.0,0.8,8.0,4.0,81.0,2.2,2.0714285714285716,120.5,0.0005,Participant_3
False,74,13851,True,2_4.mp4,75,1,4.0,0.8,8.0,4.0,2.0,2.2,1.0,120.5,0.0007142857142857143,Participant_3
False,77,13491,True,65_3.mp4,76,1,3.0,0.8,8.0,4.0,65.0,2.2,1.857142857142857,120.5,0.0005,Participant_3
False,84,13439,True,31_1.mp4,77,1,1.0,0.8,8.0,4.0,31.0,2.2,1.2142857142857144,120.5,0.002,Participant_3
False,82,12936,True,62_8.mp4,78,1,8.0,0.8,8.0,4.0,62.0,2.2,1.6428571428571428,120.5,0.002,Participant_3
False,90,13744,False,20_6.mp4,79,1,6.0,0.8,8.0,4.0,20.0,2.2,1.2142857142857144,120.5,0.0009285714285714286,Participant_3
False,86,12615,True,79_1.mp4,80,1,1.0,0.8,8.0,4.0,79.0,2.2,1.857142857142857,120.5,0.002,Participant_3
False,81,13304,True,29_7.mp4,81,1,7.0,0.8,8.0,4.0,29.0,2.2,1.2142857142857144,120.5,0.0017857142857142857,Participant_3
False,83,13878,True,103_1.mp4,82,1,1.0,0.8,8.0,4.0,103.0,2.2,2.2857142857142856,120.5,0.0011428571428571427,Participant_3
False,88,16270,True,53_7.mp4,83,1,7.0,0.8,8.0,4.0,53.0,2.2,1.6428571428571428,120.5,0.0009285714285714286,Participant_3
False,82,22222,True,92_6.mp4,84,1,6.0,0.8,8.0,4.0,92.0,2.2,2.0714285714285716,120.5,0.0017857142857142857,Participant_3
False,77,17742,True,47_1.mp4,85,1,1.0,0.8,8.0,4.0,47.0,2.2,1.4285714285714284,120.5,0.002,Participant_3
False,80,13040,True,35_5.mp4,86,1,5.0,0.8,8.0,4.0,35.0,2.2,1.4285714285714284,120.5,0.0007142857142857143,Participant_3
False,85,12319,True,10_4.mp4,87,1,4.0,0.8,8.0,4.0,10.0,2.2,1.0,120.5,0.0015714285714285715,Participant_3
False,82,13752,True,3_5.mp4,88,1,5.0,0.8,8.0,4.0,3.0,2.2,1.0,120.5,0.0007142857142857143,Participant_3
False,79,13956,True,107_5.mp4,89,1,5.0,0.8,8.0,4.0,107.0,2.2,2.2857142857142856,120.5,0.0015714285714285715,Participant_3
False,73,13997,True,121_3.mp4,90,1,3.0,0.8,8.0,4.0,121.0,2.2,2.5,120.5,0.0013571428571428571,Participant_3
False,80,39617,True,125_7.mp4,91,1,7.0,0.8,8.0,4.0,125.0,2.2,2.5,120.5,0.0017857142857142857,Participant_3
False,68,14751,True,36_6.mp4,92,1,6.0,0.8,8.0,4.0,36.0,2.2,1.4285714285714284,120.5,0.0009285714285714286,Participant_3
False,77,13176,False,97_3.mp4,93,1,3.0,0.8,8.0,4.0,97.0,2.2,2.2857142857142856,120.5,0.0005,Participant_3
False,77,27688,True,26_4.mp4,94,1,4.0,0.8,8.0,4.0,26.0,2.2,1.2142857142857144,120.5,0.0015714285714285715,Participant_3
False,74,13023,True,83_5.mp4,95,1,5.0,0.8,8.0,4.0,83.0,2.2,2.0714285714285716,120.5,0.0007142857142857143,Participant_3
False,85,13976,True,101_7.mp4,96,1,7.0,0.8,8.0,4.0,101.0,2.2,2.2857142857142856,120.5,0.0009285714285714286,Participant_3
False,74,17197,True,54_8.mp4,97,1,8.0,0.8,8.0,4.0,54.0,2.2,1.6428571428571428,120.5,0.0011428571428571427,Participant_3
False,72,13216,True,24_2.mp4,98,1,2.0,0.8,8.0,4.0,24.0,2.2,1.2142857142857144,120.5,0.0013571428571428571,Participant_3
False,75,22231,True,55_1.mp4,99,1,1.0,0.8,8.0,4.0,55.0,2.2,1.6428571428571428,120.5,0.0011428571428571427,Participant_3
False,81,14772,True,0_2.mp4,100,1,2.0,0.8,8.0,4.0,0.0,2.2,1.0,120.5,0.0005,Participant_3
False,78,18124,True,113_3.mp4,101,1,3.0,0.8,8.0,4.0,113.0,2.2,2.5,120.5,0.0005,Participant_3
False,72,13092,True,109_7.mp4,102,1,7.0,0.8,8.0,4.0,109.0,2.2,2.2857142857142856,120.5,0.0017857142857142857,Participant_3
False,78,13456,True,119_1.mp4,103,1,1.0,0.8,8.0,4.0,119.0,2.2,2.5,120.5,0.0011428571428571427,Participant_3
False,74,13709,True,37_7.mp4,104,1,7.0,0.8,8.0,4.0,37.0,2.2,1.4285714285714284,120.5,0.0009285714285714286,Participant_3
False,81,13370,True,14_8.mp4,105,1,8.0,0.8,8.0,4.0,14.0,2.2,1.0,120.5,0.002,Participant_3
False,87,28574,True,7_1.mp4,106,1,1.0,0.8,8.0,4.0,7.0,2.2,1.0,120.5,0.0011428571428571427,Participant_3
False,72,13509,True,4_6.mp4,107,1,6.0,0.8,8.0,4.0,4.0,2.2,1.0,120.5,0.0009285714285714286,Participant_3
False,74,15263,True,104_2.mp4,108,1,2.0,0.8,8.0,4.0,104.0,2.2,2.2857142857142856,120.5,0.0013571428571428571,Participant_3
False,74,13864,True,114_4.mp4,109,1,4.0,0.8,8.0,4.0,114.0,2.2,2.5,120.5,0.0007142857142857143,Participant_3
False,77,14631,True,89_3.mp4,110,1,3.0,0.8,8.0,4.0,89.0,2.2,2.0714285714285716,120.5,0.0013571428571428571,Participant_3
False,73,12854,True,94_8.mp4,111,1,8.0,0.8,8.0,4.0,94.0,2.2,2.0714285714285716,120.5,0.002,Participant_3
False,72,12327,True,41_3.mp4,112,1,3.0,0.8,8.0,4.0,41.0,2.2,1.4285714285714284,120.5,0.0013571428571428571,Participant_3
False,79,12928,True,73_3.mp4,113,1,3.0,0.8,8.0,4.0,73.0,2.2,1.857142857142857,120.5,0.0013571428571428571,Participant_3
False,80,15464,True,13_7.mp4,114,1,7.0,0.8,8.0,4.0,13.0,2.2,1.0,120.5,0.0017857142857142857,Participant_3
False,80,31206,True,123_5.mp4,115,1,5.0,0.8,8.0,4.0,123.0,2.2,2.5,120.5,0.0015714285714285715,Participant_3
False,81,13359,True,87_1.mp4,116,1,1.0,0.8,8.0,4.0,87.0,2.2,2.0714285714285716,120.5,0.0011428571428571427,Participant_3
False,72,17891,True,23_1.mp4,117,1,1.0,0.8,8.0,4.0,23.0,2.2,1.2142857142857144,120.5,0.0011428571428571427,Participant_3
False,79,16909,True,100_6.mp4,118,1,6.0,0.8,8.0,4.0,100.0,2.2,2.2857142857142856,120.5,0.0009285714285714286,Participant_3
False,76,14736,True,93_7.mp4,119,1,7.0,0.8,8.0,4.0,93.0,2.2,2.0714285714285716,120.5,0.0017857142857142857,Participant_3
False,79,13897,True,108_6.mp4,120,1,6.0,0.8,8.0,4.0,108.0,2.2,2.2857142857142856,120.5,0.0017857142857142857,Participant_3
False,78,15895,True,96_2.mp4,121,1,2.0,0.8,8.0,4.0,96.0,2.2,2.2857142857142856,120.5,0.0005,Participant_3
False,82,14190,True,72_2.mp4,122,1,2.0,0.8,8.0,4.0,72.0,2.2,1.857142857142857,120.5,0.0013571428571428571,Participant_3
False,84,13061,True,75_5.mp4,123,1,5.0,0.8,8.0,4.0,75.0,2.2,1.857142857142857,120.5,0.0015714285714285715,Participant_3
False,80,17295,True,46_8.mp4,124,1,8.0,0.8,8.0,4.0,46.0,2.2,1.4285714285714284,120.5,0.002,Participant_3
False,82,13642,True,66_4.mp4,125,1,4.0,0.8,8.0,4.0,66.0,2.2,1.857142857142857,120.5,0.0007142857142857143,Participant_3
False,74,16647,True,122_4.mp4,126,1,4.0,0.8,8.0,4.0,122.0,2.2,2.5,120.5,0.0015714285714285715,Participant_3
False,81,14231,True,44_6.mp4,127,1,6.0,0.8,8.0,4.0,44.0,2.2,1.4285714285714284,120.5,0.0017857142857142857,Participant_3
False,58,15508,True,81_3.mp4,0,1,3.0,0.8,8.0,4.0,81.0,2.2,2.0714285714285716,120.5,0.0005,Participant_96
False,29,17679,True,2_4.mp4,1,1,4.0,0.8,8.0,4.0,2.0,2.2,1.0,120.5,0.0007142857142857143,Participant_96
False,47,14639,True,15_1.mp4,2,1,1.0,0.8,8.0,4.0,15.0,2.2,1.0,120.5,0.002,Participant_96
False,54,15136,False,12_6.mp4,3,1,6.0,0.8,8.0,4.0,12.0,2.2,1.0,120.5,0.0017857142857142857,Participant_96
False,44,16239,False,115_5.mp4,4,1,5.0,0.8,8.0,4.0,115.0,2.2,2.5,120.5,0.0007142857142857143,Participant_96
False,79,15111,False,125_7.mp4,5,1,7.0,0.8,8.0,4.0,125.0,2.2,2.5,120.5,0.0017857142857142857,Participant_96
False,57,15016,True,80_2.mp4,6,1,2.0,0.8,8.0,4.0,80.0,2.2,2.0714285714285716,120.5,0.0005,Participant_96
False,41,14464,False,99_5.mp4,7,1,5.0,0.8,8.0,4.0,99.0,2.2,2.2857142857142856,120.5,0.0007142857142857143,Participant_96
False,74,16063,False,77_7.mp4,8,1,7.0,0.8,8.0,4.0,77.0,2.2,1.857142857142857,120.5,0.0017857142857142857,Participant_96
False,23,14351,False,53_7.mp4,9,1,7.0,0.8,8.0,4.0,53.0,2.2,1.6428571428571428,120.5,0.0009285714285714286,Participant_96
False,9,13624,False,86_8.mp4,10,1,8.0,0.8,8.0,4.0,86.0,2.2,2.0714285714285716,120.5,0.0011428571428571427,Participant_96
False,71,15360,True,26_4.mp4,11,1,4.0,0.8,8.0,4.0,26.0,2.2,1.2142857142857144,120.5,0.0015714285714285715,Participant_96
False,69,16711,False,106_4.mp4,12,1,4.0,0.8,8.0,4.0,106.0,2.2,2.2857142857142856,120.5,0.0015714285714285715,Participant_96
False,97,15535,True,31_1.mp4,13,1,1.0,0.8,8.0,4.0,31.0,2.2,1.2142857142857144,120.5,0.002,Participant_96
False,64,13495,False,43_5.mp4,14,1,5.0,0.8,8.0,4.0,43.0,2.2,1.4285714285714284,120.5,0.0015714285714285715,Participant_96
False,64,13903,True,57_3.mp4,15,1,3.0,0.8,8.0,4.0,57.0,2.2,1.6428571428571428,120.5,0.0013571428571428571,Participant_96
False,67,14543,True,79_1.mp4,16,1,1.0,0.8,8.0,4.0,79.0,2.2,1.857142857142857,120.5,0.002,Participant_96
False,71,14903,False,46_8.mp4,17,1,8.0,0.8,8.0,4.0,46.0,2.2,1.4285714285714284,120.5,0.002,Participant_96
False,42,14415,False,85_7.mp4,18,1,7.0,0.8,8.0,4.0,85.0,2.2,2.0714285714285716,120.5,0.0009285714285714286,Participant_96
False,43,14960,True,114_4.mp4,19,1,4.0,0.8,8.0,4.0,114.0,2.2,2.5,120.5,0.0007142857142857143,Participant_96
False,64,13816,True,120_2.mp4,20,1,2.0,0.8,8.0,4.0,120.0,2.2,2.5,120.5,0.0013571428571428571,Participant_96
False,83,14712,False,111_1.mp4,21,1,1.0,0.8,8.0,4.0,111.0,2.2,2.2857142857142856,120.5,0.002,Participant_96
False,71,15031,False,59_5.mp4,22,1,5.0,0.8,8.0,4.0,59.0,2.2,1.6428571428571428,120.5,0.0015714285714285715,Participant_96
False,70,14560,False,39_1.mp4,23,1,1.0,0.8,8.0,4.0,39.0,2.2,1.4285714285714284,120.5,0.0011428571428571427,Participant_96
False,14,13520,False,36_6.mp4,24,1,6.0,0.8,8.0,4.0,36.0,2.2,1.4285714285714284,120.5,0.0009285714285714286,Participant_96
False,67,13312,True,4_6.mp4,25,1,6.0,0.8,8.0,4.0,4.0,2.2,1.0,120.5,0.0009285714285714286,Participant_96
False,92,14047,True,78_8.mp4,26,1,8.0,0.8,8.0,4.0,78.0,2.2,1.857142857142857,120.5,0.002,Participant_96
False,32,15103,False,62_8.mp4,27,1,8.0,0.8,8.0,4.0,62.0,2.2,1.6428571428571428,120.5,0.002,Participant_96
False,17,15352,False,54_8.mp4,28,1,8.0,0.8,8.0,4.0,54.0,2.2,1.6428571428571428,120.5,0.0011428571428571427,Participant_96
False,39,14752,False,55_1.mp4,29,1,1.0,0.8,8.0,4.0,55.0,2.2,1.6428571428571428,120.5,0.0011428571428571427,Participant_96
False,31,13855,False,49_3.mp4,30,1,3.0,0.8,8.0,4.0,49.0,2.2,1.6428571428571428,120.5,0.0005,Participant_96
False,79,14239,True,113_3.mp4,31,1,3.0,0.8,8.0,4.0,113.0,2.2,2.5,120.5,0.0005,Participant_96
False,60,14447,True,24_2.mp4,32,1,2.0,0.8,8.0,4.0,24.0,2.2,1.2142857142857144,120.5,0.0013571428571428571,Participant_96
False,6,14464,True,1_3.mp4,33,1,3.0,0.8,8.0,4.0,1.0,2.2,1.0,120.5,0.0005,Participant_96
False,8,15471,False,118_8.mp4,34,1,8.0,0.8,8.0,4.0,118.0,2.2,2.5,120.5,0.0011428571428571427,Participant_96
False,68,13951,False,76_6.mp4,35,1,6.0,0.8,8.0,4.0,76.0,2.2,1.857142857142857,120.5,0.0017857142857142857,Participant_96
False,15,14655,False,75_5.mp4,36,1,5.0,0.8,8.0,4.0,75.0,2.2,1.857142857142857,120.5,0.0015714285714285715,Participant_96
False,62,13552,False,103_1.mp4,37,1,1.0,0.8,8.0,4.0,103.0,2.2,2.2857142857142856,120.5,0.0011428571428571427,Participant_96
False,64,13536,True,122_4.mp4,38,1,4.0,0.8,8.0,4.0,122.0,2.2,2.5,120.5,0.0015714285714285715,Participant_96
False,78,15567,True,42_4.mp4,39,1,4.0,0.8,8.0,4.0,42.0,2.2,1.4285714285714284,120.5,0.0015714285714285715,Participant_96
False,79,12823,False,71_1.mp4,40,1,1.0,0.8,8.0,4.0,71.0,2.2,1.857142857142857,120.5,0.0011428571428571427,Participant_96
False,92,14551,True,50_4.mp4,41,1,4.0,0.8,8.0,4.0,50.0,2.2,1.6428571428571428,120.5,0.0007142857142857143,Participant_96
False,3,13744,True,18_4.mp4,42,1,4.0,0.8,8.0,4.0,18.0,2.2,1.2142857142857144,120.5,0.0007142857142857143,Participant_96
False,7,13608,True,40_2.mp4,43,1,2.0,0.8,8.0,4.0,40.0,2.2,1.4285714285714284,120.5,0.0013571428571428571,Participant_96
False,2,14622,True,112_2.mp4,44,1,2.0,0.8,8.0,4.0,112.0,2.2,2.5,120.5,0.0005,Participant_96
False,7,15999,True,98_4.mp4,45,1,4.0,0.8,8.0,4.0,98.0,2.2,2.2857142857142856,120.5,0.0007142857142857143,Participant_96
False,5,13431,True,16_2.mp4,46,1,2.0,0.8,8.0,4.0,16.0,2.2,1.2142857142857144,120.5,0.0005,Participant_96
False,5,13480,True,33_3.mp4,47,1,3.0,0.8,8.0,4.0,33.0,2.2,1.4285714285714284,120.5,0.0005,Participant_96
False,18,14103,False,21_7.mp4,48,1,7.0,0.8,8.0,4.0,21.0,2.2,1.2142857142857144,120.5,0.0009285714285714286,Participant_96
False,82,13903,False,109_7.mp4,49,1,7.0,0.8,8.0,4.0,109.0,2.2,2.2857142857142856,120.5,0.0017857142857142857,Participant_96
False,95,15823,False,94_8.mp4,50,1,8.0,0.8,8.0,4.0,94.0,2.2,2.0714285714285716,120.5,0.002,Participant_96
False,79,15592,True,90_4.mp4,51,1,4.0,0.8,8.0,4.0,90.0,2.2,2.0714285714285716,120.5,0.0015714285714285715,Participant_96
False,13,14296,False,3_5.mp4,52,1,5.0,0.8,8.0,4.0,3.0,2.2,1.0,120.5,0.0007142857142857143,Participant_96
False,74,13495,False,93_7.mp4,53,1,7.0,0.8,8.0,4.0,93.0,2.2,2.0714285714285716,120.5,0.0017857142857142857,Participant_96
False,86,13767,True,41_3.mp4,54,1,3.0,0.8,8.0,4.0,41.0,2.2,1.4285714285714284,120.5,0.0013571428571428571,Participant_96
False,30,14583,True,34_4.mp4,55,1,4.0,0.8,8.0,4.0,34.0,2.2,1.4285714285714284,120.5,0.0007142857142857143,Participant_96
False,91,14097,False,116_6.mp4,56,1,6.0,0.8,8.0,4.0,116.0,2.2,2.5,120.5,0.0009285714285714286,Participant_96
False,3,13639,True,17_3.mp4,57,1,3.0,0.8,8.0,4.0,17.0,2.2,1.2142857142857144,120.5,0.0005,Participant_96
False,4,14279,False,68_6.mp4,58,1,6.0,0.8,8.0,4.0,68.0,2.2,1.857142857142857,120.5,0.0009285714285714286,Participant_96
False,26,13319,True,127_1.mp4,59,1,1.0,0.8,8.0,4.0,127.0,2.2,2.5,120.5,0.002,Participant_96
False,3,13568,False,38_8.mp4,60,1,8.0,0.8,8.0,4.0,38.0,2.2,1.4285714285714284,120.5,0.0011428571428571427,Participant_96
False,12,13752,False,100_6.mp4,61,1,6.0,0.8,8.0,4.0,100.0,2.2,2.2857142857142856,120.5,0.0009285714285714286,Participant_96
False,95,13312,False,47_1.mp4,62,1,1.0,0.8,8.0,4.0,47.0,2.2,1.4285714285714284,120.5,0.002,Participant_96
False,26,31375,True,56_2.mp4,63,1,2.0,0.8,8.0,4.0,56.0,2.2,1.6428571428571428,120.5,0.0013571428571428571,Participant_96
False,75,13440,True,119_1.mp4,64,1,1.0,0.8,8.0,4.0,119.0,2.2,2.5,120.5,0.0011428571428571427,Participant_96
False,61,13616,False,51_5.mp4,65,1,5.0,0.8,8.0,4.0,51.0,2.2,1.6428571428571428,120.5,0.0007142857142857143,Participant_96
False,7,14647,True,65_3.mp4,66,1,3.0,0.8,8.0,4.0,65.0,2.2,1.857142857142857,120.5,0.0005,Participant_96
False,1,14767,False,124_6.mp4,67,1,6.0,0.8,8.0,4.0,124.0,2.2,2.5,120.5,0.0017857142857142857,Participant_96
False,3,13967,False,20_6.mp4,68,1,6.0,0.8,8.0,4.0,20.0,2.2,1.2142857142857144,120.5,0.0009285714285714286,Participant_96
False,4,14920,False,19_5.mp4,69,1,5.0,0.8,8.0,4.0,19.0,2.2,1.2142857142857144,120.5,0.0007142857142857143,Participant_96
False,0,14360,False,28_6.mp4,70,1,6.0,0.8,8.0,4.0,28.0,2.2,1.2142857142857144,120.5,0.0017857142857142857,Participant_96
False,62,13863,True,121_3.mp4,71,1,3.0,0.8,8.0,4.0,121.0,2.2,2.5,120.5,0.0013571428571428571,Participant_96
False,42,14520,False,63_1.mp4,72,1,1.0,0.8,8.0,4.0,63.0,2.2,1.6428571428571428,120.5,0.002,Participant_96
False,65,12952,False,84_6.mp4,73,1,6.0,0.8,8.0,4.0,84.0,2.2,2.0714285714285716,120.5,0.0009285714285714286,Participant_96
False,30,13888,False,44_6.mp4,74,1,6.0,0.8,8.0,4.0,44.0,2.2,1.4285714285714284,120.5,0.0017857142857142857,Participant_96
False,53,15863,True,88_2.mp4,75,1,2.0,0.8,8.0,4.0,88.0,2.2,2.0714285714285716,120.5,0.0013571428571428571,Participant_96
False,71,13959,False,70_8.mp4,76,1,8.0,0.8,8.0,4.0,70.0,2.2,1.857142857142857,120.5,0.0011428571428571427,Participant_96
False,33,13975,True,25_3.mp4,77,1,3.0,0.8,8.0,4.0,25.0,2.2,1.2142857142857144,120.5,0.0013571428571428571,Participant_96
False,1,15632,True,32_2.mp4,78,1,2.0,0.8,8.0,4.0,32.0,2.2,1.4285714285714284,120.5,0.0005,Participant_96
